id,category,city,salary,workYear,education
10038,前端开发其它,成都,17.5,4.0,本科
10041,前端开发其它,成都,15.5,4.0,本科
10042,前端开发其它,武汉,19.0,4.0,本科
10043,前端开发其它,济南,14.5,3.0,本科
10047,前端开发其它,上海,40.0,4.0,本科
10048,前端开发其它,长沙,16.0,4.0,本科
10049,前端开发其它,深圳,12.5,2.0,本科
10050,前端开发其它,成都,20.0,4.0,本科
10051,前端开发其它,上海,37.5,2.0,本科
10052,前端开发其它,杭州,21.5,4.0,本科
10055,前端开发其它,北京,40.0,4.0,本科
10056,前端开发其它,深圳,20.0,3.0,本科
10057,前端开发其它,天津,16.5,3.0,本科
10058,前端开发其它,佛山,15.0,3.0,本科
10059,前端开发其它,广州,19.5,2.0,本科
10061,前端开发其它,广州,17.5,2.0,本科
10062,前端开发其它,杭州,35.0,4.0,本科
10063,前端开发其它,成都,22.5,4.0,本科
10066,前端开发其它,上海,20.0,3.0,不限
10067,前端开发其它,上海,35.0,4.0,本科
10068,前端开发其它,广州,17.0,4.0,本科
10070,前端开发其它,北京,30.0,4.0,本科
10071,前端开发其它,北京,17.5,3.0,本科
10072,前端开发其它,北京,16.0,4.0,本科
10076,前端开发其它,杭州,42.5,4.0,本科
10078,前端开发其它,深圳,21.0,4.0,本科
10079,前端开发其它,广州,15.0,4.0,大专
10080,前端开发其它,北京,30.0,4.0,本科
10081,前端开发其它,北京,19.0,4.0,大专
10082,前端开发其它,深圳,22.5,4.0,本科
10083,前端开发其它,深圳,22.5,4.0,本科
10084,前端开发其它,成都,13.5,4.0,本科
10086,前端开发其它,北京,11.5,2.0,本科
10087,前端开发其它,深圳,20.0,3.0,本科
10088,前端开发其它,上海,15.0,2.0,本科
10089,前端开发其它,北京,25.0,4.0,本科
10090,前端开发其它,广州,22.5,4.0,本科
10093,前端开发其它,广州,9.0,2.0,本科
10094,前端开发其它,北京,20.0,2.0,本科
10095,前端开发其它,上海,30.0,2.0,本科
10096,前端开发其它,广州,10.0,2.0,本科
10097,前端开发其它,深圳,22.5,4.0,本科
10098,前端开发其它,上海,37.5,4.0,本科
10099,前端开发其它,成都,11.5,4.0,本科
10100,前端开发其它,北京,32.5,4.0,本科
10101,前端开发其它,杭州,30.0,4.0,本科
10102,前端开发其它,深圳,35.0,3.0,本科
10103,前端开发其它,北京,45.0,3.0,本科
10106,前端开发其它,深圳,37.5,4.0,本科
10108,前端开发其它,武汉,45.0,3.0,本科
10109,前端开发其它,北京,20.0,3.0,本科
10110,前端开发其它,上海,19.0,3.0,本科
10111,前端开发其它,深圳,22.0,3.0,本科
10112,前端开发其它,深圳,21.5,3.0,本科
10113,前端开发其它,武汉,15.5,3.0,本科
10114,前端开发其它,广州,16.0,4.0,本科
10115,前端开发其它,深圳,25.0,3.0,本科
10121,前端开发其它,北京,37.5,4.0,本科
10122,前端开发其它,北京,37.5,2.0,本科
10123,前端开发其它,深圳,15.0,4.0,本科
10124,前端开发其它,北京,37.5,3.0,本科
10136,前端开发其它,北京,45.0,4.0,本科
10138,前端开发其它,上海,22.5,4.0,本科
10139,前端开发其它,上海,22.5,2.0,本科
10140,前端开发其它,深圳,15.0,4.0,本科
10141,前端开发其它,天津,19.0,3.0,本科
10142,前端开发其它,杭州,16.0,4.0,本科
10145,前端开发其它,苏州,16.0,4.0,本科
10146,前端开发其它,苏州,20.0,3.0,本科
10147,前端开发其它,成都,20.0,4.0,本科
10148,前端开发其它,深圳,25.0,3.0,本科
10152,前端开发其它,深圳,45.0,4.0,本科
10153,前端开发其它,深圳,22.5,4.0,本科
10154,前端开发其它,上海,37.5,2.0,本科
10155,前端开发其它,北京,30.0,3.0,本科
10156,前端开发其它,北京,30.0,4.0,本科
10157,前端开发其它,北京,45.0,3.0,本科
10158,前端开发其它,重庆,20.0,4.0,本科
10159,前端开发其它,北京,16.0,4.0,本科
10160,前端开发其它,武汉,16.0,3.0,本科
10161,前端开发其它,北京,17.5,2.0,本科
10166,前端开发其它,杭州,45.0,4.0,本科
10167,前端开发其它,杭州,45.0,4.0,本科
10168,前端开发其它,成都,21.0,4.0,本科
10169,前端开发其它,深圳,30.0,4.0,本科
10170,前端开发其它,成都,9.0,2.0,本科
10171,前端开发其它,上海,20.5,3.0,本科
10172,前端开发其它,深圳,30.0,4.0,本科
10173,前端开发其它,广州,15.0,4.0,大专
10174,前端开发其它,广州,18.0,4.0,本科
10175,前端开发其它,北京,20.0,3.0,本科
10176,前端开发其它,上海,13.0,2.0,本科
10177,前端开发其它,北京,30.0,4.0,本科
10181,前端开发其它,杭州,45.0,4.0,本科
10182,前端开发其它,上海,45.0,4.0,本科
10183,前端开发其它,北京,32.5,4.0,本科
10184,前端开发其它,深圳,21.0,4.0,本科
10185,前端开发其它,杭州,17.5,4.0,本科
10186,前端开发其它,上海,19.0,4.0,本科
10187,前端开发其它,西安,16.0,4.0,本科
10188,前端开发其它,北京,20.0,2.0,本科
10198,前端开发其它,深圳,30.0,4.0,本科
10199,前端开发其它,深圳,15.5,4.0,本科
10200,前端开发其它,西安,14.0,3.0,本科
10201,前端开发其它,上海,35.0,4.0,本科
10202,前端开发其它,上海,20.0,3.0,本科
10203,前端开发其它,武汉,21.5,3.0,本科
10204,前端开发其它,深圳,15.5,2.0,本科
10211,前端开发其它,北京,30.0,4.0,本科
10214,前端开发其它,成都,12.5,4.0,本科
10215,前端开发其它,成都,20.0,4.0,本科
10216,前端开发其它,宁波,11.5,2.0,本科
10218,前端开发其它,深圳,16.0,4.0,本科
10219,前端开发其它,杭州,16.0,4.0,本科
10221,前端开发其它,深圳,20.0,2.0,本科
10226,前端开发其它,深圳,30.0,4.0,本科
10228,前端开发其它,深圳,15.5,2.0,本科
10229,前端开发其它,合肥,13.5,4.0,本科
10230,前端开发其它,深圳,18.0,4.0,本科
10231,前端开发其它,成都,12.5,4.0,本科
10232,前端开发其它,杭州,15.5,4.0,本科
10233,前端开发其它,北京,12.0,2.0,本科
10234,前端开发其它,郑州,21.0,3.0,本科
10241,前端开发其它,北京,37.5,4.0,本科
10243,前端开发其它,广州,23.0,3.0,本科
10244,前端开发其它,杭州,20.0,4.0,本科
10245,前端开发其它,成都,10.5,4.0,本科
10246,前端开发其它,杭州,17.0,4.0,本科
10247,前端开发其它,上海,18.0,3.0,本科
10248,前端开发其它,深圳,17.5,4.0,本科
10249,前端开发其它,上海,30.0,3.0,本科
10256,前端开发其它,武汉,45.0,4.0,本科
10258,前端开发其它,上海,13.5,2.0,本科
10259,前端开发其它,成都,18.0,4.0,本科
10260,前端开发其它,上海,20.0,4.0,本科
10261,前端开发其它,广州,20.0,4.0,本科
10262,前端开发其它,成都,15.0,4.0,本科
10272,前端开发其它,杭州,30.0,4.0,本科
10273,前端开发其它,北京,22.5,2.0,本科
10274,前端开发其它,北京,32.5,3.0,本科
10275,前端开发其它,上海,16.5,4.0,本科
10276,前端开发其它,杭州,18.5,3.0,本科
10277,前端开发其它,北京,27.5,2.0,本科
10278,前端开发其它,北京,17.5,4.0,本科
10287,前端开发其它,广州,22.5,4.0,本科
10288,前端开发其它,深圳,18.5,4.0,本科
10289,前端开发其它,广州,30.0,3.0,本科
10290,前端开发其它,长沙,22.5,4.0,本科
10301,前端开发其它,上海,45.0,4.0,本科
10302,前端开发其它,上海,40.0,4.0,本科
10303,前端开发其它,南京,22.5,4.0,本科
10304,前端开发其它,武汉,22.5,4.0,本科
10305,前端开发其它,天津,10.5,2.0,本科
10306,前端开发其它,深圳,18.5,4.0,本科
10307,前端开发其它,深圳,37.5,3.0,本科
10308,前端开发其它,深圳,19.0,4.0,本科
10316,前端开发其它,北京,37.5,4.0,本科
10317,前端开发其它,宁波,9.0,2.0,本科
10318,前端开发其它,深圳,45.0,3.0,本科
10319,前端开发其它,北京,20.0,4.0,本科
10320,前端开发其它,深圳,24.0,4.0,本科
10321,前端开发其它,深圳,22.5,4.0,本科
10322,前端开发其它,武汉,13.5,4.0,本科
10323,前端开发其它,深圳,45.0,3.0,本科
10324,前端开发其它,深圳,30.0,4.0,本科
10325,前端开发其它,成都,14.0,4.0,本科
10326,前端开发其它,成都,17.5,3.0,本科
10327,前端开发其它,成都,21.0,3.0,本科
10328,前端开发其它,深圳,26.5,3.0,本科
10332,前端开发其它,厦门,18.0,4.0,本科
10334,前端开发其它,成都,11.0,4.0,本科
10335,前端开发其它,上海,37.5,4.0,本科
10336,前端开发其它,广州,26.0,4.0,本科
10337,前端开发其它,北京,17.5,3.0,本科
10340,前端开发其它,杭州,13.5,4.0,本科
10341,前端开发其它,深圳,23.0,3.0,大专
10342,前端开发其它,北京,22.5,4.0,本科
10343,前端开发其它,上海,22.5,4.0,本科
10344,前端开发其它,深圳,20.0,3.0,本科
10347,前端开发其它,上海,37.5,4.0,本科
10348,前端开发其它,上海,17.5,4.0,本科
10349,前端开发其它,上海,40.0,2.0,本科
10350,前端开发其它,上海,17.5,4.0,本科
10351,前端开发其它,成都,15.0,4.0,本科
10352,前端开发其它,深圳,18.5,4.0,本科
10353,前端开发其它,北京,30.0,4.0,本科
10354,前端开发其它,合肥,15.5,4.0,本科
10355,前端开发其它,深圳,27.5,4.0,本科
10356,前端开发其它,深圳,27.5,4.0,本科
10357,前端开发其它,深圳,16.5,4.0,大专
10363,前端开发其它,南京,16.0,4.0,本科
10364,前端开发其它,温州,10.5,2.0,本科
10365,前端开发其它,杭州,7.5,2.0,本科
10366,前端开发其它,上海,20.0,3.0,本科
10368,前端开发其它,杭州,14.5,4.0,本科
10369,前端开发其它,苏州,20.0,3.0,本科
10370,前端开发其它,苏州,16.0,3.0,大专
10371,前端开发其它,新乡,7.0,4.0,大专
10372,前端开发其它,新乡,7.0,4.0,大专
10374,前端开发其它,北京,11.5,2.0,大专
10376,前端开发其它,上海,55.0,4.0,本科
10379,前端开发其它,合肥,10.0,4.0,大专
10380,前端开发其它,深圳,17.5,3.0,本科
10381,前端开发其它,杭州,14.0,4.0,本科
10383,前端开发其它,长沙,14.0,4.0,本科
10384,前端开发其它,金华,9.0,2.0,不限
10385,前端开发其它,上海,10.0,4.0,大专
10386,前端开发其它,苏州,11.0,4.0,本科
10387,前端开发其它,武汉,10.0,2.0,本科
10391,前端开发其它,上海,45.0,4.0,本科
10393,前端开发其它,武汉,15.0,2.0,本科
10394,前端开发其它,佛山,16.5,3.0,大专
10397,前端开发其它,北京,6.5,2.0,本科
10398,前端开发其它,上海,23.0,4.0,本科
10400,前端开发其它,深圳,17.5,4.0,本科
10401,前端开发其它,成都,14.0,4.0,本科
10402,前端开发其它,广州,13.5,2.0,大专
10403,前端开发其它,杭州,30.0,4.0,本科
10406,前端开发其它,深圳,45.0,4.0,本科
10407,前端开发其它,上海,40.0,4.0,本科
10408,前端开发其它,深圳,15.0,4.0,本科
10409,前端开发其它,石家庄,6.0,2.0,大专
10410,前端开发其它,苏州,8.5,2.0,本科
10411,前端开发其它,武汉,16.5,3.0,本科
10414,前端开发其它,上海,25.0,3.0,本科
10415,前端开发其它,北京,12.0,2.0,本科
10416,前端开发其它,深圳,17.5,4.0,本科
10417,前端开发其它,成都,17.0,3.0,大专
10418,前端开发其它,重庆,15.0,4.0,本科
10419,前端开发其它,北京,11.5,4.0,本科
10420,前端开发其它,南京,18.5,4.0,本科
10421,前端开发其它,深圳,30.0,4.0,本科
10422,前端开发其它,郑州,6.5,2.0,不限
10423,前端开发其它,福州,11.5,2.0,本科
10424,前端开发其它,深圳,12.5,4.0,本科
10425,前端开发其它,福州,10.5,2.0,本科
10426,前端开发其它,济南,17.5,3.0,大专
10427,前端开发其它,石家庄,15.0,2.0,大专
10428,前端开发其它,杭州,30.0,4.0,本科
10430,前端开发其它,深圳,17.5,2.0,本科
10431,前端开发其它,上海,7.0,2.0,本科
10434,前端开发其它,郑州,11.5,4.0,本科
10438,前端开发其它,福州,11.5,4.0,本科
10439,前端开发其它,南京,16.5,2.0,本科
10440,前端开发其它,北京,13.0,4.0,硕士
10441,前端开发其它,北京,13.0,4.0,硕士
10445,前端开发其它,北京,24.0,3.0,本科
10447,前端开发其它,广州,11.5,2.0,本科
10449,前端开发其它,福州,27.5,3.0,本科
10451,HTML5,上海,35.0,4.0,本科
10452,HTML5,深圳,22.5,4.0,本科
10453,HTML5,成都,13.5,4.0,本科
10454,HTML5,成都,13.0,4.0,本科
10455,HTML5,沈阳,8.5,4.0,本科
10456,HTML5,保定,11.5,2.0,本科
10457,HTML5,北京,30.0,4.0,本科
10458,HTML5,济南,14.5,3.0,本科
10459,HTML5,成都,14.5,4.0,本科
10462,HTML5,杭州,21.5,4.0,本科
10463,HTML5,广州,9.0,2.0,大专
10464,HTML5,上海,14.0,2.0,本科
10465,HTML5,成都,15.0,4.0,本科
10466,HTML5,深圳,20.0,3.0,本科
10468,HTML5,北京,17.5,3.0,本科
10469,HTML5,北京,27.5,2.0,本科
10470,HTML5,成都,21.0,4.0,本科
10472,HTML5,广州,18.0,4.0,本科
10473,HTML5,上海,13.0,2.0,本科
10474,HTML5,深圳,18.5,4.0,本科
10475,HTML5,北京,37.5,2.0,本科
10476,HTML5,上海,17.5,4.0,本科
10477,HTML5,成都,10.0,2.0,本科
10478,HTML5,北京,20.0,2.0,本科
10479,HTML5,广州,10.0,2.0,本科
10481,HTML5,杭州,16.0,4.0,本科
10482,HTML5,珠海,11.5,2.0,本科
10483,HTML5,深圳,30.0,4.0,本科
10484,HTML5,深圳,20.0,4.0,本科
10485,HTML5,深圳,15.0,4.0,本科
10486,HTML5,武汉,15.5,3.0,本科
10487,HTML5,成都,13.0,2.0,本科
10488,HTML5,深圳,24.0,3.0,本科
10489,HTML5,北京,37.5,3.0,本科
10490,HTML5,杭州,16.0,4.0,本科
10491,HTML5,武汉,16.5,3.0,本科
10492,HTML5,杭州,17.0,4.0,本科
10496,HTML5,广州,20.0,4.0,本科
10497,HTML5,深圳,11.5,2.0,本科
10498,HTML5,上海,20.0,3.0,不限
10499,HTML5,上海,16.5,4.0,本科
10500,HTML5,北京,16.0,4.0,本科
10501,HTML5,杭州,18.5,3.0,本科
10502,HTML5,北京,17.5,2.0,本科
10503,HTML5,北京,20.0,3.0,本科
10504,HTML5,广州,22.5,4.0,本科
10505,HTML5,上海,13.5,2.0,大专
10506,HTML5,长沙,22.5,4.0,本科
10507,HTML5,上海,17.5,2.0,本科
10509,HTML5,深圳,20.0,2.0,本科
10511,HTML5,深圳,21.0,4.0,本科
10512,HTML5,深圳,37.5,3.0,本科
10513,HTML5,深圳,20.0,3.0,本科
10514,HTML5,深圳,16.0,4.0,本科
10515,HTML5,北京,37.5,4.0,本科
10516,HTML5,北京,20.0,3.0,本科
10526,HTML5,深圳,19.0,4.0,本科
10527,HTML5,成都,17.5,4.0,本科
10528,HTML5,深圳,12.5,2.0,本科
10529,HTML5,北京,30.0,4.0,本科
10530,HTML5,北京,22.5,2.0,本科
10541,HTML5,成都,15.0,4.0,本科
10542,HTML5,武汉,22.5,4.0,本科
10543,HTML5,天津,10.5,2.0,本科
10547,HTML5,杭州,13.5,4.0,本科
10548,HTML5,北京,22.5,4.0,本科
10556,HTML5,上海,22.5,4.0,本科
10557,HTML5,合肥,15.5,4.0,本科
10560,HTML5,北京,40.0,4.0,本科
10562,HTML5,北京,32.5,4.0,本科
10563,HTML5,武汉,21.5,3.0,本科
10564,HTML5,深圳,35.0,3.0,本科
10565,HTML5,武汉,45.0,3.0,本科
10566,HTML5,上海,25.0,4.0,本科
10568,HTML5,北京,28.5,2.0,本科
10569,HTML5,深圳,21.5,3.0,大专
10570,HTML5,成都,11.5,4.0,本科
10573,HTML5,深圳,45.0,3.0,本科
10574,HTML5,合肥,13.5,4.0,本科
10575,HTML5,上海,22.5,2.0,本科
10576,HTML5,深圳,18.0,4.0,本科
10577,HTML5,成都,30.0,4.0,本科
10578,HTML5,长沙,12.0,4.0,本科
10580,HTML5,上海,10.0,2.0,本科
10581,HTML5,武汉,16.0,2.0,本科
10582,HTML5,北京,12.0,2.0,本科
10583,HTML5,贵阳,15.0,4.0,大专
10586,HTML5,上海,40.0,4.0,本科
10587,HTML5,上海,55.0,4.0,本科
10588,HTML5,长沙,16.0,4.0,本科
10589,HTML5,郑州,17.5,3.0,本科
10590,HTML5,苏州,20.0,3.0,本科
10591,HTML5,深圳,17.5,4.0,本科
10592,HTML5,北京,45.0,3.0,本科
10593,HTML5,成都,20.0,4.0,本科
10594,HTML5,北京,30.0,3.0,本科
10595,HTML5,成都,20.0,4.0,本科
10596,HTML5,广州,17.5,2.0,本科
10597,HTML5,北京,45.0,3.0,本科
10598,HTML5,广州,20.0,3.0,本科
10600,HTML5,上海,45.0,4.0,本科
10601,HTML5,杭州,35.0,4.0,本科
10602,HTML5,北京,45.0,4.0,本科
10603,HTML5,北京,32.5,3.0,本科
10604,HTML5,广州,17.0,4.0,本科
10605,HTML5,北京,30.0,4.0,本科
10606,HTML5,武汉,16.0,3.0,本科
10607,HTML5,深圳,30.0,4.0,本科
10608,HTML5,杭州,17.5,4.0,本科
10609,HTML5,深圳,12.5,2.0,本科
10610,HTML5,西安,16.0,4.0,本科
10611,HTML5,成都,13.0,4.0,本科
10612,HTML5,宁波,11.5,2.0,本科
10613,HTML5,北京,20.0,4.0,本科
10614,HTML5,广州,9.0,2.0,本科
10617,HTML5,深圳,45.0,4.0,本科
10618,HTML5,武汉,18.0,3.0,本科
10619,HTML5,深圳,18.5,4.0,本科
10620,HTML5,南京,13.0,4.0,大专
10621,HTML5,深圳,37.5,3.0,本科
10622,HTML5,北京,30.0,4.0,本科
10623,HTML5,上海,30.0,4.0,本科
10624,HTML5,北京,12.0,2.0,本科
10625,HTML5,深圳,24.0,4.0,本科
10626,HTML5,北京,37.5,4.0,本科
10627,HTML5,西安,12.0,2.0,本科
10628,HTML5,深圳,22.5,4.0,本科
10629,HTML5,上海,25.0,4.0,本科
10630,HTML5,北京,45.0,3.0,本科
10631,HTML5,上海,37.5,4.0,本科
10633,HTML5,北京,25.0,3.0,本科
10634,HTML5,上海,30.0,4.0,本科
10635,HTML5,深圳,25.0,3.0,本科
10636,HTML5,深圳,15.5,2.0,本科
10637,HTML5,深圳,15.0,4.0,本科
10646,HTML5,上海,40.0,4.0,本科
10649,HTML5,苏州,16.0,4.0,本科
10650,HTML5,上海,37.5,2.0,本科
10651,HTML5,上海,37.5,2.0,本科
10652,HTML5,佛山,15.0,3.0,本科
10653,HTML5,重庆,20.0,4.0,本科
10654,HTML5,广州,15.0,4.0,大专
10655,HTML5,成都,9.0,2.0,本科
10661,HTML5,杭州,42.5,4.0,本科
10663,HTML5,上海,20.5,3.0,本科
10664,HTML5,北京,32.5,4.0,本科
10665,HTML5,广州,30.0,3.0,本科
10666,HTML5,北京,20.0,2.0,本科
10667,HTML5,北京,12.5,2.0,本科
10669,HTML5,广州,12.5,4.0,不限
10670,HTML5,成都,12.5,4.0,本科
10671,HTML5,成都,20.0,4.0,本科
10672,HTML5,南京,22.5,4.0,本科
10676,HTML5,北京,45.0,4.0,本科
10678,HTML5,上海,30.0,2.0,本科
10679,HTML5,深圳,26.5,3.0,本科
10680,HTML5,北京,20.0,4.0,本科
10681,HTML5,杭州,30.0,4.0,本科
10683,HTML5,武汉,17.5,4.0,本科
10684,HTML5,上海,45.0,3.0,本科
10685,HTML5,郑州,16.0,2.0,本科
10691,HTML5,深圳,45.0,4.0,本科
10692,HTML5,北京,30.0,4.0,本科
10693,HTML5,北京,20.0,4.0,本科
10694,HTML5,广州,16.0,4.0,本科
10695,HTML5,深圳,15.0,2.0,本科
10696,HTML5,北京,45.0,4.0,本科
10697,HTML5,成都,12.5,4.0,本科
10706,HTML5,北京,37.5,4.0,本科
10707,HTML5,深圳,30.0,4.0,本科
10708,HTML5,郑州,21.0,3.0,本科
10709,HTML5,广州,23.0,3.0,本科
10710,HTML5,深圳,16.5,2.0,本科
10711,HTML5,广州,20.0,4.0,本科
10712,HTML5,北京,20.0,4.0,本科
10713,HTML5,深圳,15.0,2.0,本科
10714,HTML5,上海,20.0,4.0,本科
10721,HTML5,深圳,45.0,4.0,本科
10722,HTML5,广州,37.5,4.0,本科
10723,HTML5,北京,45.0,3.0,本科
10724,HTML5,东莞,15.0,4.0,大专
10725,HTML5,深圳,22.5,4.0,本科
10727,HTML5,北京,30.0,4.0,本科
10728,HTML5,北京,25.0,4.0,本科
10729,HTML5,成都,18.0,2.0,本科
10730,HTML5,北京,25.0,4.0,本科
10736,HTML5,北京,26.5,4.0,本科
10737,HTML5,深圳,30.0,4.0,本科
10738,HTML5,上海,45.0,4.0,本科
10739,HTML5,深圳,22.5,4.0,本科
10740,HTML5,新乡,7.0,4.0,大专
10741,HTML5,新乡,7.0,4.0,大专
10744,HTML5,武汉,13.5,4.0,本科
10745,HTML5,深圳,30.0,4.0,本科
10746,HTML5,成都,14.0,4.0,本科
10747,HTML5,成都,17.5,3.0,本科
10748,HTML5,成都,21.0,3.0,本科
10752,HTML5,上海,37.5,4.0,本科
10753,HTML5,成都,15.0,4.0,本科
10754,HTML5,厦门,18.0,4.0,本科
10755,HTML5,成都,11.0,4.0,本科
10756,HTML5,广州,26.0,4.0,本科
10757,HTML5,北京,17.5,3.0,本科
10758,HTML5,深圳,23.0,3.0,大专
10759,HTML5,深圳,20.0,3.0,本科
10760,HTML5,上海,40.0,2.0,本科
10761,HTML5,上海,17.5,4.0,本科
10762,HTML5,成都,15.0,4.0,本科
10763,HTML5,深圳,18.5,4.0,本科
10764,HTML5,北京,30.0,4.0,本科
10765,HTML5,深圳,27.5,4.0,本科
10766,HTML5,深圳,30.0,4.0,本科
10767,HTML5,杭州,30.0,4.0,本科
10768,HTML5,深圳,27.5,4.0,本科
10769,HTML5,北京,11.0,2.0,大专
10770,HTML5,深圳,16.5,4.0,大专
10771,HTML5,深圳,20.0,4.0,本科
10772,HTML5,南京,11.5,4.0,本科
10773,HTML5,北京,18.0,2.0,本科
10775,HTML5,北京,13.5,2.0,本科
10776,HTML5,北京,18.0,4.0,本科
10777,HTML5,西安,11.0,3.0,本科
10778,HTML5,武汉,9.5,4.0,本科
10779,HTML5,深圳,15.0,2.0,大专
10780,HTML5,绍兴,7.0,4.0,不限
10782,HTML5,北京,10.0,4.0,本科
10783,HTML5,北京,10.0,4.0,本科
10784,HTML5,深圳,14.0,2.0,大专
10785,HTML5,广州,19.0,4.0,本科
10786,HTML5,深圳,18.0,4.0,本科
10787,HTML5,广州,21.5,4.0,本科
10788,HTML5,深圳,21.5,4.0,本科
10789,HTML5,广州,20.0,4.0,不限
10790,HTML5,广州,20.0,4.0,本科
10791,HTML5,青岛,9.0,2.0,本科
10792,HTML5,武汉,11.5,4.0,本科
10794,HTML5,珠海,13.5,3.0,本科
10797,HTML5,武汉,12.5,4.0,本科
10798,HTML5,上海,12.5,2.0,本科
10800,HTML5,南京,7.0,2.0,大专
10801,HTML5,天津,7.0,4.0,本科
10802,HTML5,合肥,15.5,2.0,本科
10803,HTML5,广州,10.0,2.0,大专
10804,HTML5,长沙,19.0,4.0,本科
10805,HTML5,广州,10.0,2.0,大专
10806,HTML5,上海,20.0,3.0,本科
10807,HTML5,杭州,7.5,2.0,本科
10811,HTML5,三亚,45.0,4.0,本科
10813,HTML5,南京,15.0,3.0,本科
10814,HTML5,南京,15.0,3.0,本科
10815,HTML5,深圳,22.5,4.0,本科
10816,HTML5,深圳,26.0,4.0,本科
10817,HTML5,深圳,30.0,4.0,本科
10818,HTML5,成都,14.0,4.0,本科
10819,HTML5,上海,12.5,2.0,本科
10820,HTML5,上海,19.0,2.0,本科
10821,HTML5,杭州,13.5,4.0,本科
10823,HTML5,石家庄,12.5,4.0,本科
10824,HTML5,石家庄,12.5,4.0,本科
10825,HTML5,深圳,15.5,4.0,本科
10826,HTML5,北京,37.5,4.0,本科
10827,HTML5,北京,37.5,4.0,本科
10828,HTML5,南京,15.0,3.0,本科
10829,HTML5,南京,15.0,3.0,本科
10830,HTML5,武汉,10.5,2.0,本科
10832,HTML5,武汉,12.5,4.0,大专
10833,HTML5,北京,15.0,4.0,本科
10834,HTML5,杭州,12.5,4.0,本科
10835,HTML5,重庆,8.0,2.0,本科
10836,HTML5,无锡,14.0,3.0,本科
10837,HTML5,苏州,20.0,3.0,本科
10842,HTML5,上海,30.0,2.0,本科
10843,HTML5,南京,15.0,3.0,本科
10844,HTML5,南京,15.0,3.0,本科
10846,HTML5,昆明,7.0,2.0,大专
10849,HTML5,深圳,15.5,4.0,本科
10851,HTML5,上海,12.0,2.0,本科
10852,HTML5,佛山,11.0,4.0,大专
10853,HTML5,上海,20.0,3.0,本科
10855,HTML5,宁波,11.0,2.0,本科
10857,HTML5,南京,15.0,3.0,本科
10858,HTML5,南京,15.0,3.0,本科
10859,HTML5,南京,13.5,4.0,本科
10862,HTML5,广州,12.0,4.0,本科
10863,HTML5,新乡,6.5,2.0,本科
10865,HTML5,北京,13.5,2.0,本科
10867,HTML5,上海,11.5,2.0,本科
10868,HTML5,长沙,22.5,4.0,本科
10869,HTML5,上海,12.5,4.0,大专
10871,HTML5,南京,15.0,3.0,本科
10872,HTML5,南京,15.0,3.0,本科
10875,HTML5,北京,12.5,4.0,本科
10876,HTML5,北京,24.0,3.0,本科
10881,HTML5,广州,11.5,2.0,本科
10882,HTML5,长沙,16.5,2.0,本科
10883,HTML5,嘉兴,8.0,2.0,本科
10886,HTML5,深圳,37.5,4.0,本科
10887,HTML5,北京,37.5,4.0,本科
10888,HTML5,南京,15.0,3.0,本科
10889,HTML5,南京,15.0,3.0,本科
10890,HTML5,广州,12.0,2.0,本科
10891,HTML5,深圳,15.0,4.0,本科
10892,HTML5,长沙,22.5,4.0,本科
10894,HTML5,上海,13.0,4.0,本科
10895,HTML5,惠州,8.0,2.0,本科
10897,HTML5,深圳,14.0,4.0,本科
10898,HTML5,广州,8.5,4.0,本科
10900,HTML5,上海,21.5,2.0,本科
